Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units
2020,7,7,16,45,75,789,462,75,789,462
2020,7,7,16,50,74,781,446,74,781,446
2020,7,7,16,55,73,773,429,73,773,429
2020,7,7,17,0,66,788,418,66,788,418
2020,7,7,17,5,65,779,401,65,779,401
2020,7,7,17,10,64,773,386,64,773,386
2020,7,7,17,15,63,763,369,63,763,369
2020,7,7,17,20,62,753,352,62,753,352
2020,7,7,17,25,60,742,336,60,742,336
2020,7,7,17,30,59,733,320,59,733,320
2020,7,7,17,35,54,742,306,54,742,306
2020,7,7,17,40,52,730,290,52,730,290
2020,7,7,17,45,51,719,274,51,719,274
2020,7,7,17,50,50,706,257,50,706,257
2020,7,7,17,55,48,691,241,48,691,241
2020,7,7,18,0,47,675,225,47,675,225
2020,7,7,18,5,45,661,210,45,661,210
2020,7,7,18,10,44,643,194,44,643,194
2020,7,7,18,15,72,285,134,42,624,178
2020,7,7,18,20,73,179,109,41,603,162
2020,7,7,18,25,59,297,115,39,584,148
2020,7,7,18,30,57,245,99,37,560,133
2020,7,7,18,35,34,546,119,34,546,119
2020,7,7,18,40,47,194,74,32,521,105
2020,7,7,18,45,30,490,91,30,490,91
2020,7,7,18,50,27,456,78,27,456,78
2020,7,7,18,55,25,420,65,25,420,65
2020,7,7,19,0,23,383,53,23,383,53
2020,7,7,19,5,20,339,42,20,339,42
2020,7,7,19,10,17,291,32,17,291,32
2020,7,7,19,15,14,241,23,14,241,23
2020,7,7,19,20,11,185,15,11,185,15
2020,7,7,19,25,0,0,0,0,0,0
2020,7,7,19,30,0,0,0,0,0,0
2020,7,7,19,35,0,0,0,0,0,0
2020,7,7,19,40,0,0,0,0,0,0
2020,7,7,19,45,0,0,0,0,0,0
2020,7,7,19,50,0,0,0,0,0,0
2020,7,7,19,55,0,0,0,0,0,0
2020,7,7,20,0,0,0,0,0,0,0
2020,7,7,20,5,0,0,0,0,0,0
2020,7,7,20,10,0,0,0,0,0,0
2020,7,7,20,15,0,0,0,0,0,0
2020,7,7,20,20,0,0,0,0,0,0
2020,7,7,20,25,0,0,0,0,0,0
2020,7,7,20,30,0,0,0,0,0,0
2020,7,7,20,35,0,0,0,0,0,0
2020,7,7,20,40,0,0,0,0,0,0
2020,7,7,20,45,0,0,0,0,0,0
2020,7,7,20,50,0,0,0,0,0,0
2020,7,7,20,55,0,0,0,0,0,0
2020,7,7,21,0,0,0,0,0,0,0
2020,7,7,21,5,0,0,0,0,0,0
2020,7,7,21,10,0,0,0,0,0,0
2020,7,7,21,15,0,0,0,0,0,0
2020,7,7,21,20,0,0,0,0,0,0
2020,7,7,21,25,0,0,0,0,0,0
2020,7,7,21,30,0,0,0,0,0,0
2020,7,7,21,35,0,0,0,0,0,0
2020,7,7,21,40,0,0,0,0,0,0
2020,7,7,21,45,0,0,0,0,0,0
2020,7,7,21,50,0,0,0,0,0,0
2020,7,7,21,55,0,0,0,0,0,0
2020,7,7,22,0,0,0,0,0,0,0
2020,7,7,22,5,0,0,0,0,0,0
2020,7,7,22,10,0,0,0,0,0,0
2020,7,7,22,15,0,0,0,0,0,0
2020,7,7,22,20,0,0,0,0,0,0
2020,7,7,22,25,0,0,0,0,0,0
2020,7,7,22,30,0,0,0,0,0,0
2020,7,7,22,35,0,0,0,0,0,0
2020,7,7,22,40,0,0,0,0,0,0
2020,7,7,22,45,0,0,0,0,0,0
2020,7,7,22,50,0,0,0,0,0,0
2020,7,7,22,55,0,0,0,0,0,0
2020,7,7,23,0,0,0,0,0,0,0
2020,7,7,23,5,0,0,0,0,0,0
2020,7,7,23,10,0,0,0,0,0,0
2020,7,7,23,15,0,0,0,0,0,0
2020,7,7,23,20,0,0,0,0,0,0
2020,7,7,23,25,0,0,0,0,0,0
2020,7,7,23,30,0,0,0,0,0,0
2020,7,7,23,35,0,0,0,0,0,0
2020,7,7,23,40,0,0,0,0,0,0
2020,7,7,23,45,0,0,0,0,0,0
2020,7,7,23,50,0,0,0,0,0,0
2020,7,7,23,55,0,0,0,0,0,0
2020,7,8,0,0,0,0,0,0,0,0
2020,7,8,0,5,0,0,0,0,0,0
2020,7,8,0,10,0,0,0,0,0,0
2020,7,8,0,15,0,0,0,0,0,0
2020,7,8,0,20,0,0,0,0,0,0
2020,7,8,0,25,0,0,0,0,0,0
2020,7,8,0,30,0,0,0,0,0,0
2020,7,8,0,35,0,0,0,0,0,0
2020,7,8,0,40,0,0,0,0,0,0
2020,7,8,0,45,0,0,0,0,0,0
2020,7,8,0,50,0,0,0,0,0,0
2020,7,8,0,55,0,0,0,0,0,0
2020,7,8,1,0,0,0,0,0,0,0
2020,7,8,1,5,0,0,0,0,0,0
2020,7,8,1,10,0,0,0,0,0,0
2020,7,8,1,15,0,0,0,0,0,0
2020,7,8,1,20,0,0,0,0,0,0
2020,7,8,1,25,0,0,0,0,0,0
2020,7,8,1,30,0,0,0,0,0,0
2020,7,8,1,35,0,0,0,0,0,0
2020,7,8,1,40,0,0,0,0,0,0
2020,7,8,1,45,0,0,0,0,0,0
2020,7,8,1,50,0,0,0,0,0,0
2020,7,8,1,55,0,0,0,0,0,0
2020,7,8,2,0,0,0,0,0,0,0
2020,7,8,2,5,0,0,0,0,0,0
2020,7,8,2,10,0,0,0,0,0,0
2020,7,8,2,15,0,0,0,0,0,0
2020,7,8,2,20,0,0,0,0,0,0
2020,7,8,2,25,0,0,0,0,0,0
2020,7,8,2,30,0,0,0,0,0,0
2020,7,8,2,35,0,0,0,0,0,0
2020,7,8,2,40,0,0,0,0,0,0
2020,7,8,2,45,0,0,0,0,0,0
2020,7,8,2,50,0,0,0,0,0,0
2020,7,8,2,55,0,0,0,0,0,0
2020,7,8,3,0,0,0,0,0,0,0
2020,7,8,3,5,0,0,0,0,0,0
2020,7,8,3,10,0,0,0,0,0,0
2020,7,8,3,15,0,0,0,0,0,0
2020,7,8,3,20,0,0,0,0,0,0
2020,7,8,3,25,0,0,0,0,0,0
2020,7,8,3,30,0,0,0,0,0,0
2020,7,8,3,35,0,0,0,0,0,0
2020,7,8,3,40,0,0,0,0,0,0
2020,7,8,3,45,0,0,0,0,0,0
2020,7,8,3,50,0,0,0,0,0,0
2020,7,8,3,55,0,0,0,0,0,0
2020,7,8,4,0,0,0,0,0,0,0
2020,7,8,4,5,0,0,0,0,0,0
2020,7,8,4,10,0,0,0,0,0,0
2020,7,8,4,15,0,0,0,0,0,0
2020,7,8,4,20,0,0,0,0,0,0
2020,7,8,4,25,0,0,0,0,0,0
2020,7,8,4,30,0,0,0,0,0,0
2020,7,8,4,35,0,0,0,0,0,0
2020,7,8,4,40,0,0,0,0,0,0
2020,7,8,4,45,0,0,0,0,0,0
2020,7,8,4,50,0,0,0,0,0,0
2020,7,8,4,55,13,211,20,13,211,20
2020,7,8,5,0,16,269,29,16,269,29
2020,7,8,5,5,19,322,39,19,322,39
2020,7,8,5,10,22,371,50,22,371,50
2020,7,8,5,15,25,415,62,25,415,62
2020,7,8,5,20,28,455,75,28,455,75
2020,7,8,5,25,30,492,88,30,492,88
2020,7,8,5,30,32,525,102,32,525,102
2020,7,8,5,35,35,552,117,35,552,117
2020,7,8,5,40,37,580,132,37,580,132
2020,7,8,5,45,39,606,148,39,606,148
2020,7,8,5,50,41,630,163,41,630,163
2020,7,8,5,55,42,652,179,42,652,179
2020,7,8,6,0,44,672,196,44,672,196
2020,7,8,6,5,46,691,212,46,691,212
2020,7,8,6,10,47,708,229,47,708,229
2020,7,8,6,15,49,725,246,49,725,246
2020,7,8,6,20,50,740,263,50,740,263
2020,7,8,6,25,51,754,280,51,754,280
2020,7,8,6,30,53,768,297,53,768,297
2020,7,8,6,35,54,778,314,54,778,314
2020,7,8,6,40,56,790,331,56,790,331
2020,7,8,6,45,57,801,349,57,801,349
2020,7,8,6,50,58,812,366,58,812,366
2020,7,8,6,55,59,822,383,59,822,383
2020,7,8,7,0,60,832,401,60,832,401
2020,7,8,7,5,61,841,418,61,841,418
2020,7,8,7,10,62,849,435,62,849,435
2020,7,8,7,15,63,857,453,63,857,453
2020,7,8,7,20,64,865,470,64,865,470
2020,7,8,7,25,65,873,487,65,873,487
2020,7,8,7,30,66,879,504,66,879,504
2020,7,8,7,35,67,885,521,67,885,521
2020,7,8,7,40,68,891,537,68,891,537
2020,7,8,7,45,69,897,554,69,897,554
2020,7,8,7,50,70,903,571,70,903,571
2020,7,8,7,55,70,909,587,70,909,587
2020,7,8,8,0,71,914,604,71,914,604
2020,7,8,8,5,72,919,619,72,919,619
2020,7,8,8,10,72,924,635,72,924,635
2020,7,8,8,15,73,928,651,73,928,651
2020,7,8,8,20,74,933,667,74,933,667
2020,7,8,8,25,74,937,682,74,937,682
2020,7,8,8,30,75,941,697,75,941,697
2020,7,8,8,35,76,944,712,76,944,712
2020,7,8,8,40,77,948,727,77,948,727
2020,7,8,8,45,77,952,741,77,952,741
2020,7,8,8,50,78,955,756,78,955,756
2020,7,8,8,55,78,958,770,78,958,770
2020,7,8,9,0,79,961,783,79,961,783
2020,7,8,9,5,80,964,797,80,964,797
2020,7,8,9,10,80,967,810,80,967,810
2020,7,8,9,15,81,970,823,81,970,823
2020,7,8,9,20,81,973,836,81,973,836
2020,7,8,9,25,82,975,848,82,975,848
2020,7,8,9,30,82,978,860,82,978,860
2020,7,8,9,35,83,978,871,83,978,871
2020,7,8,9,40,84,980,883,84,980,883
2020,7,8,9,45,84,983,894,84,983,894
2020,7,8,9,50,85,985,904,85,985,904
2020,7,8,9,55,85,987,915,85,987,915
2020,7,8,10,0,85,988,925,85,988,925
2020,7,8,10,5,86,990,935,86,990,935
2020,7,8,10,10,86,992,944,86,992,944
2020,7,8,10,15,86,993,953,86,993,953
2020,7,8,10,20,87,995,962,87,995,962
2020,7,8,10,25,87,996,970,87,996,970
2020,7,8,10,30,87,998,978,87,998,978
2020,7,8,10,35,86,1001,986,86,1001,986
2020,7,8,10,40,86,1002,993,86,1002,993
2020,7,8,10,45,86,1003,999,86,1003,999
2020,7,8,10,50,87,1004,1006,87,1004,1006
2020,7,8,10,55,87,1005,1012,87,1005,1012
2020,7,8,11,0,87,1006,1017,87,1006,1017
2020,7,8,11,5,87,1007,1023,87,1007,1023
2020,7,8,11,10,87,1008,1027,87,1008,1027
2020,7,8,11,15,87,1008,1032,87,1008,1032
2020,7,8,11,20,88,1009,1036,88,1009,1036
2020,7,8,11,25,88,1010,1039,88,1010,1039
2020,7,8,11,30,88,1010,1043,88,1010,1043
2020,7,8,11,35,89,1009,1045,89,1009,1045
2020,7,8,11,40,89,1009,1047,89,1009,1047
2020,7,8,11,45,89,1009,1049,89,1009,1049
2020,7,8,11,50,89,1010,1051,89,1010,1051
2020,7,8,11,55,89,1010,1052,89,1010,1052
2020,7,8,12,0,89,1010,1053,89,1010,1053
2020,7,8,12,5,89,1010,1053,89,1010,1053
2020,7,8,12,10,89,1010,1053,89,1010,1053
2020,7,8,12,15,89,1010,1052,89,1010,1052
2020,7,8,12,20,89,1010,1051,89,1010,1051
2020,7,8,12,25,90,1010,1050,90,1010,1050
2020,7,8,12,30,90,1009,1049,90,1009,1049
2020,7,8,12,35,91,1006,1046,91,1006,1046
2020,7,8,12,40,91,1006,1043,91,1006,1043
2020,7,8,12,45,91,1005,1040,91,1005,1040
2020,7,8,12,50,91,1005,1037,91,1005,1037
2020,7,8,12,55,91,1004,1033,91,1004,1033
2020,7,8,13,0,91,1004,1029,91,1004,1029
2020,7,8,13,5,91,1003,1024,91,1003,1024
2020,7,8,13,10,90,997,1014,90,997,1014
2020,7,8,13,15,90,996,1009,90,996,1009
2020,7,8,13,20,470,267,716,90,995,1003
2020,7,8,13,25,479,142,609,90,994,997
2020,7,8,13,30,431,344,743,89,993,990
2020,7,8,13,35,465,241,683,92,988,982
2020,7,8,13,40,337,25,359,92,987,975
2020,7,8,13,45,429,66,487,91,985,967
2020,7,8,13,50,410,359,727,91,984,959
2020,7,8,13,55,422,68,482,91,982,950
2020,7,8,14,0,405,56,454,90,981,942
2020,7,8,14,5,344,29,369,90,979,933
2020,7,8,14,10,90,977,923,90,977,923
2020,7,8,14,15,90,975,913,90,975,913
2020,7,8,14,20,366,42,402,89,973,903
2020,7,8,14,25,422,208,594,89,971,893
2020,7,8,14,30,397,302,644,88,969,882
2020,7,8,14,35,266,649,791,91,962,869
2020,7,8,14,40,405,186,554,90,959,858
2020,7,8,14,45,392,110,479,90,957,846
2020,7,8,14,50,250,17,263,89,954,834
2020,7,8,14,55,165,10,173,89,951,821
2020,7,8,15,0,352,66,402,88,948,808
2020,7,8,15,5,168,10,175,88,945,795
2020,7,8,15,10,87,942,782,87,942,782
2020,7,8,15,15,316,369,585,87,939,768
2020,7,8,15,20,343,247,520,86,935,754
2020,7,8,15,25,228,16,240,85,932,740
2020,7,8,15,30,336,160,447,85,928,726
2020,7,8,15,35,252,490,585,85,922,711
2020,7,8,15,40,300,315,510,84,918,696
2020,7,8,15,45,310,218,453,84,914,681
2020,7,8,15,50,306,171,415,83,909,666
2020,7,8,15,55,170,9,175,82,905,650
2020,7,8,16,0,278,80,326,81,900,635
2020,7,8,16,5,281,186,393,80,895,619
2020,7,8,16,10,189,539,506,80,889,603
2020,7,8,16,15,266,144,349,79,884,587
2020,7,8,16,20,232,345,426,78,878,570
2020,7,8,16,25,176,12,183,77,872,554
2020,7,8,16,30,73,853,527,76,866,537
2020,7,8,16,35,231,110,289,75,859,521
2020,7,8,16,40,211,60,241,74,852,504
2020,7,8,16,45,216,120,275,73,845,487
2020,7,8,16,50,163,16,171,72,837,470
2020,7,8,16,55,201,137,264,71,829,453
2020,7,8,17,0,165,380,334,70,814,433
2020,7,8,17,5,177,67,206,68,806,415
2020,7,8,17,10,176,116,225,67,796,398
2020,7,8,17,15,160,58,184,66,786,381
2020,7,8,17,20,105,535,312,65,776,364
2020,7,8,17,25,62,0,62,63,765,347
2020,7,8,17,30,120,390,258,62,753,330
2020,7,8,17,35,97,487,263,61,739,312
2020,7,8,17,40,104,405,235,60,726,295
2020,7,8,17,45,74,557,247,58,712,278
2020,7,8,17,50,74,527,229,56,697,261
2020,7,8,17,55,49,659,233,54,681,244
2020,7,8,18,0,53,664,227,53,664,227
2020,7,8,18,5,76,379,169,51,646,211
2020,7,8,18,10,78,288,145,49,627,195
2020,7,8,18,15,79,165,115,47,606,178
2020,7,8,18,20,74,102,95,45,584,163
2020,7,8,18,25,67,139,93,43,561,147
2020,7,8,18,30,60,157,87,41,535,132
2020,7,8,18,35,52,205,84,39,502,117
2020,7,8,18,40,47,176,72,37,472,103
2020,7,8,18,45,41,194,65,34,440,89
2020,7,8,18,50,37,133,51,31,405,75
2020,7,8,18,55,31,122,43,28,367,63
2020,7,8,19,0,26,101,34,25,326,51
2020,7,8,19,5,22,84,27,21,281,40
2020,7,8,19,10,23,0,23,18,233,30
2020,7,8,19,15,13,0,13,14,182,21
2020,7,8,19,20,7,0,7,11,130,14
2020,7,8,19,25,0,0,0,0,0,0
2020,7,8,19,30,0,0,0,0,0,0
2020,7,8,19,35,0,0,0,0,0,0
2020,7,8,19,40,0,0,0,0,0,0
2020,7,8,19,45,0,0,0,0,0,0
2020,7,8,19,50,0,0,0,0,0,0
2020,7,8,19,55,0,0,0,0,0,0
2020,7,8,20,0,0,0,0,0,0,0
2020,7,8,20,5,0,0,0,0,0,0
2020,7,8,20,10,0,0,0,0,0,0
2020,7,8,20,15,0,0,0,0,0,0
2020,7,8,20,20,0,0,0,0,0,0
2020,7,8,20,25,0,0,0,0,0,0
2020,7,8,20,30,0,0,0,0,0,0
2020,7,8,20,35,0,0,0,0,0,0
2020,7,8,20,40,0,0,0,0,0,0
2020,7,8,20,45,0,0,0,0,0,0
2020,7,8,20,50,0,0,0,0,0,0
2020,7,8,20,55,0,0,0,0,0,0
2020,7,8,21,0,0,0,0,0,0,0
2020,7,8,21,5,0,0,0,0,0,0
2020,7,8,21,10,0,0,0,0,0,0
2020,7,8,21,15,0,0,0,0,0,0
2020,7,8,21,20,0,0,0,0,0,0
2020,7,8,21,25,0,0,0,0,0,0
2020,7,8,21,30,0,0,0,0,0,0
2020,7,8,21,35,0,0,0,0,0,0
2020,7,8,21,40,0,0,0,0,0,0
2020,7,8,21,45,0,0,0,0,0,0
2020,7,8,21,50,0,0,0,0,0,0
2020,7,8,21,55,0,0,0,0,0,0
2020,7,8,22,0,0,0,0,0,0,0
2020,7,8,22,5,0,0,0,0,0,0
2020,7,8,22,10,0,0,0,0,0,0
2020,7,8,22,15,0,0,0,0,0,0
2020,7,8,22,20,0,0,0,0,0,0
2020,7,8,22,25,0,0,0,0,0,0
2020,7,8,22,30,0,0,0,0,0,0
2020,7,8,22,35,0,0,0,0,0,0
2020,7,8,22,40,0,0,0,0,0,0
2020,7,8,22,45,0,0,0,0,0,0
2020,7,8,22,50,0,0,0,0,0,0
2020,7,8,22,55,0,0,0,0,0,0
2020,7,8,23,0,0,0,0,0,0,0
2020,7,8,23,5,0,0,0,0,0,0
2020,7,8,23,10,0,0,0,0,0,0
2020,7,8,23,15,0,0,0,0,0,0
2020,7,8,23,20,0,0,0,0,0,0
2020,7,8,23,25,0,0,0,0,0,0
2020,7,8,23,30,0,0,0,0,0,0
2020,7,8,23,35,0,0,0,0,0,0
2020,7,8,23,40,0,0,0,0,0,0
2020,7,8,23,45,0,0,0,0,0,0
2020,7,8,23,50,0,0,0,0,0,0
2020,7,8,23,55,0,0,0,0,0,0
2020,7,9,0,0,0,0,0,0,0,0
2020,7,9,0,5,0,0,0,0,0,0
2020,7,9,0,10,0,0,0,0,0,0
2020,7,9,0,15,0,0,0,0,0,0
2020,7,9,0,20,0,0,0,0,0,0
2020,7,9,0,25,0,0,0,0,0,0
2020,7,9,0,30,0,0,0,0,0,0
2020,7,9,0,35,0,0,0,0,0,0
2020,7,9,0,40,0,0,0,0,0,0
2020,7,9,0,45,0,0,0,0,0,0
2020,7,9,0,50,0,0,0,0,0,0
2020,7,9,0,55,0,0,0,0,0,0
2020,7,9,1,0,0,0,0,0,0,0
2020,7,9,1,5,0,0,0,0,0,0
2020,7,9,1,10,0,0,0,0,0,0
2020,7,9,1,15,0,0,0,0,0,0
2020,7,9,1,20,0,0,0,0,0,0
2020,7,9,1,25,0,0,0,0,0,0
2020,7,9,1,30,0,0,0,0,0,0
2020,7,9,1,35,0,0,0,0,0,0
2020,7,9,1,40,0,0,0,0,0,0
2020,7,9,1,45,0,0,0,0,0,0
2020,7,9,1,50,0,0,0,0,0,0
2020,7,9,1,55,0,0,0,0,0,0
2020,7,9,2,0,0,0,0,0,0,0
2020,7,9,2,5,0,0,0,0,0,0
2020,7,9,2,10,0,0,0,0,0,0
2020,7,9,2,15,0,0,0,0,0,0
2020,7,9,2,20,0,0,0,0,0,0
2020,7,9,2,25,0,0,0,0,0,0
2020,7,9,2,30,0,0,0,0,0,0
2020,7,9,2,35,0,0,0,0,0,0
2020,7,9,2,40,0,0,0,0,0,0
2020,7,9,2,45,0,0,0,0,0,0
2020,7,9,2,50,0,0,0,0,0,0
2020,7,9,2,55,0,0,0,0,0,0
2020,7,9,3,0,0,0,0,0,0,0
2020,7,9,3,5,0,0,0,0,0,0
2020,7,9,3,10,0,0,0,0,0,0
2020,7,9,3,15,0,0,0,0,0,0
2020,7,9,3,20,0,0,0,0,0,0
2020,7,9,3,25,0,0,0,0,0,0
2020,7,9,3,30,0,0,0,0,0,0
2020,7,9,3,35,0,0,0,0,0,0
2020,7,9,3,40,0,0,0,0,0,0
2020,7,9,3,45,0,0,0,0,0,0
2020,7,9,3,50,0,0,0,0,0,0
2020,7,9,3,55,0,0,0,0,0,0
2020,7,9,4,0,0,0,0,0,0,0
2020,7,9,4,5,0,0,0,0,0,0
2020,7,9,4,10,0,0,0,0,0,0
2020,7,9,4,15,0,0,0,0,0,0
2020,7,9,4,20,0,0,0,0,0,0
2020,7,9,4,25,0,0,0,0,0,0
2020,7,9,4,30,0,0,0,0,0,0
2020,7,9,4,35,0,0,0,0,0,0
2020,7,9,4,40,0,0,0,0,0,0
2020,7,9,4,45,0,0,0,0,0,0
2020,7,9,4,50,0,0,0,0,0,0
2020,7,9,4,55,12,175,18,12,175,18
2020,7,9,5,0,16,230,26,16,230,26
2020,7,9,5,5,19,282,35,19,282,35
2020,7,9,5,10,22,330,46,22,330,46
2020,7,9,5,15,25,374,57,25,374,57
2020,7,9,5,20,28,414,70,28,414,70
2020,7,9,5,25,30,451,83,30,451,83
2020,7,9,5,30,33,489,97,33,489,97
2020,7,9,5,35,35,523,112,35,523,112
2020,7,9,5,40,37,551,127,37,551,127
2020,7,9,5,45,39,577,142,39,577,142
2020,7,9,5,50,41,602,157,41,602,157
2020,7,9,5,55,43,624,173,43,624,173
2020,7,9,6,0,45,645,189,45,645,189
2020,7,9,6,5,47,665,206,47,665,206
2020,7,9,6,10,48,683,222,48,683,222
2020,7,9,6,15,50,700,239,50,700,239
2020,7,9,6,20,51,715,256,51,715,256
2020,7,9,6,25,53,730,272,53,730,272
2020,7,9,6,30,54,744,289,54,744,289
2020,7,9,6,35,55,760,307,55,760,307
2020,7,9,6,40,56,772,324,56,772,324
2020,7,9,6,45,57,784,341,57,784,341
2020,7,9,6,50,58,794,359,58,794,359
2020,7,9,6,55,60,805,376,60,805,376
2020,7,9,7,0,61,815,393,61,815,393
2020,7,9,7,5,62,824,410,62,824,410
2020,7,9,7,10,63,833,427,63,833,427
2020,7,9,7,15,64,841,445,64,841,445
2020,7,9,7,20,65,849,462,65,849,462
2020,7,9,7,25,66,856,479,66,856,479
2020,7,9,7,30,67,864,496,67,864,496
2020,7,9,7,35,67,871,513,67,871,513
2020,7,9,7,40,68,878,529,68,878,529
2020,7,9,7,45,69,884,546,69,884,546
2020,7,9,7,50,70,890,562,70,890,562
2020,7,9,7,55,71,896,579,71,896,579
2020,7,9,8,0,71,901,595,71,901,595
2020,7,9,8,5,72,906,611,72,906,611
2020,7,9,8,10,73,911,627,73,911,627
2020,7,9,8,15,74,916,643,74,916,643
2020,7,9,8,20,74,921,658,74,921,658
2020,7,9,8,25,75,925,674,75,925,674
2020,7,9,8,30,76,925,686,76,925,686
2020,7,9,8,35,76,928,701,76,928,701
2020,7,9,8,40,77,932,715,77,932,715
2020,7,9,8,45,78,936,730,78,936,730
2020,7,9,8,50,78,939,744,78,939,744
2020,7,9,8,55,79,943,758,79,943,758
2020,7,9,9,0,79,946,771,79,946,771
2020,7,9,9,5,80,949,785,80,949,785
2020,7,9,9,10,80,952,798,80,952,798
2020,7,9,9,15,81,955,811,81,955,811
2020,7,9,9,20,81,958,823,81,958,823
2020,7,9,9,25,82,960,835,82,960,835
2020,7,9,9,30,82,963,847,82,963,847
2020,7,9,9,35,84,963,858,84,963,858
2020,7,9,9,40,84,966,870,84,966,870
2020,7,9,9,45,85,968,881,85,968,881
2020,7,9,9,50,85,970,892,85,970,892
2020,7,9,9,55,85,972,902,85,972,902
2020,7,9,10,0,86,970,909,86,970,909
2020,7,9,10,5,86,972,918,86,972,918
2020,7,9,10,10,86,974,928,86,974,928
2020,7,9,10,15,87,975,936,87,975,936
2020,7,9,10,20,87,977,945,87,977,945
2020,7,9,10,25,87,978,953,87,978,953
2020,7,9,10,30,88,980,961,88,980,961
2020,7,9,10,35,86,983,969,86,983,969
2020,7,9,10,40,87,984,976,87,984,976
2020,7,9,10,45,87,985,983,87,985,983
2020,7,9,10,50,87,986,989,87,986,989
2020,7,9,10,55,87,987,995,87,987,995
2020,7,9,11,0,88,988,1001,88,988,1001
2020,7,9,11,5,88,989,1006,88,989,1006
2020,7,9,11,10,274,748,971,88,987,1008
2020,7,9,11,15,88,987,1012,88,987,1012
2020,7,9,11,20,88,988,1016,88,988,1016
2020,7,9,11,25,484,95,573,88,989,1020
2020,7,9,11,30,463,362,805,89,989,1023
2020,7,9,11,35,429,525,926,92,985,1025
2020,7,9,11,40,472,362,815,92,986,1027
2020,7,9,11,45,501,223,713,92,986,1029
2020,7,9,11,50,461,479,917,92,986,1030
2020,7,9,11,55,299,726,991,92,986,1032
2020,7,9,12,0,92,986,1033,92,986,1033
2020,7,9,12,5,476,457,912,92,987,1033
2020,7,9,12,10,92,987,1033,92,987,1033
2020,7,9,12,15,421,544,939,92,983,1029
2020,7,9,12,20,92,983,1028,92,983,1028
2020,7,9,12,25,92,983,1027,92,983,1027
2020,7,9,12,30,92,983,1025,92,983,1025
2020,7,9,12,35,95,978,1022,95,978,1022
2020,7,9,12,40,95,978,1019,95,978,1019
2020,7,9,12,45,94,977,1016,94,977,1016
2020,7,9,12,50,94,977,1013,94,977,1013
2020,7,9,12,55,492,123,607,94,976,1009
2020,7,9,13,0,313,689,956,94,976,1005
2020,7,9,13,5,471,430,871,94,975,1001
2020,7,9,13,10,466,434,868,94,974,996
2020,7,9,13,15,446,371,789,94,973,991
2020,7,9,13,20,465,415,845,94,972,985
2020,7,9,13,25,438,375,780,93,968,976
2020,7,9,13,30,309,21,328,93,967,969
2020,7,9,13,35,466,236,678,94,963,962
2020,7,9,13,40,245,764,928,94,962,955
2020,7,9,13,45,94,960,947,94,960,947
2020,7,9,13,50,232,775,915,93,959,939
2020,7,9,13,55,94,957,931,94,957,931
2020,7,9,14,0,93,956,922,93,956,922
2020,7,9,14,5,407,430,776,93,954,913
2020,7,9,14,10,391,461,784,92,952,904
2020,7,9,14,15,92,950,894,92,950,894
2020,7,9,14,20,92,948,884,92,948,884
2020,7,9,14,25,91,946,874,91,946,874
2020,7,9,14,30,366,442,727,91,944,863
2020,7,9,14,35,397,278,622,91,940,851
2020,7,9,14,40,348,394,663,91,937,840
2020,7,9,14,45,281,599,754,90,935,828
2020,7,9,14,50,90,932,816,90,932,816
2020,7,9,14,55,89,926,802,89,926,802
2020,7,9,15,0,358,306,590,89,923,789
2020,7,9,15,5,304,470,655,88,920,776
2020,7,9,15,10,346,300,567,87,917,763
2020,7,9,15,15,306,393,591,87,914,750
2020,7,9,15,20,259,547,649,86,910,736
2020,7,9,15,25,258,528,629,86,907,722
2020,7,9,15,30,311,340,546,85,903,708
2020,7,9,15,35,275,409,552,83,901,694
2020,7,9,15,40,215,589,607,83,897,680
2020,7,9,15,45,82,892,665,82,892,665
2020,7,9,15,50,81,888,650,81,888,650
2020,7,9,15,55,81,883,635,81,883,635
2020,7,9,16,0,114,790,600,80,878,620
2020,7,9,16,5,151,677,558,79,873,604
2020,7,9,16,10,94,825,579,78,868,588
2020,7,9,16,15,117,741,543,77,862,572
2020,7,9,16,20,108,754,530,76,857,556
2020,7,9,16,25,135,655,493,76,851,540
2020,7,9,16,30,213,362,406,75,844,524
2020,7,9,16,35,103,726,478,74,838,508
2020,7,9,16,40,73,831,491,73,831,491
2020,7,9,16,45,72,823,474,72,823,474
2020,7,9,16,50,106,660,419,71,816,458
2020,7,9,16,55,106,638,400,70,808,441
2020,7,9,17,0,65,788,416,70,793,423
2020,7,9,17,5,68,758,394,68,784,406
2020,7,9,17,10,72,723,372,67,775,389
2020,7,9,17,15,66,765,372,66,765,372
2020,7,9,17,20,65,754,355,65,754,355
2020,7,9,17,25,64,743,338,64,743,338
2020,7,9,17,30,68,660,302,62,732,322
2020,7,9,17,35,60,723,305,60,723,305
2020,7,9,17,40,55,689,278,59,710,289
2020,7,9,17,45,53,677,262,57,696,272
2020,7,9,17,50,50,679,248,56,682,255
2020,7,9,17,55,60,584,222,54,666,239
2020,7,9,18,0,60,549,204,52,649,223
2020,7,9,18,5,75,386,170,51,631,206
2020,7,9,18,10,58,488,170,49,613,190
2020,7,9,18,15,62,396,147,47,592,175
2020,7,9,18,20,64,305,125,45,570,159
2020,7,9,18,25,55,348,119,43,547,144
2020,7,9,18,30,47,382,112,40,521,129
2020,7,9,18,35,50,244,88,37,506,115
